time,Company,Year,Month,open,high,low,close,volume
9/1/2017,Netflix Inc.,2017,9,175.55,176.48,173.92,174.74,3781453
9/1/2017,Alphabet Inc.,2017,9,957.47,958.33,950.28,951.99,1034769
9/1/2017,Meta Platforms Inc.,2017,9,172.4,172.92,171.31,172.02,11677589
9/1/2017,Apple Inc.,2017,9,164.8,164.94,163.63,164.05,16508568
9/1/2017,Amazon.com Inc.,2017,9,984.2,984.5,976.875,978.25,2423132
9/5/2017,Amazon.com Inc.,2017,9,975.4,976.7699,960.37,965.27,2875228
9/5/2017,Netflix Inc.,2017,9,173.4,175.88,172.44,174.52,4580903
9/5/2017,Microsoft Corporation,2017,9,73.34,73.89,72.98,73.61,21432599
9/5/2017,Alphabet Inc.,2017,9,946.86,951.3854,935.6,941.48,1455058
9/5/2017,Meta Platforms Inc.,2017,9,171.27,172.39,169.55,170.72,13175866
9/5/2017,Apple Inc.,2017,9,163.75,164.25,160.56,162.08,29317054
9/6/2017,Netflix Inc.,2017,9,175.25,179.46,173.73,179.25,8695383
9/6/2017,Meta Platforms Inc.,2017,9,170.91,172.48,169.57,172.09,13659317
9/6/2017,Apple Inc.,2017,9,162.71,162.99,160.52,161.91,21179047
9/6/2017,Amazon.com Inc.,2017,9,968.32,971.84,960.6,967.8,2106605
9/6/2017,Microsoft Corporation,2017,9,73.74,74.04,73.35,73.4,15945136
9/6/2017,Alphabet Inc.,2017,9,943.87,944.5,932.68,942.02,1375952
9/7/2017,Alphabet Inc.,2017,9,944.25,950.4965,937.53,949.89,1103286
9/7/2017,Microsoft Corporation,2017,9,73.68,74.6,73.6,74.34,17165518
9/7/2017,Amazon.com Inc.,2017,9,974,980.59,972.55,979.47,2536000
9/7/2017,Netflix Inc.,2017,9,178.8,180.35,177.1,179,5938152
9/7/2017,Meta Platforms Inc.,2017,9,171.94,173.3067,170.27,173.21,17922494
9/7/2017,Apple Inc.,2017,9,162.09,162.24,160.36,161.26,21722995
9/8/2017,Microsoft Corporation,2017,9,74.33,74.44,73.84,73.98,14474383
9/8/2017,Netflix Inc.,2017,9,178.45,180.39,176.25,176.42,4577777
9/8/2017,Alphabet Inc.,2017,9,949.7,950.7,940.01,941.41,996449
9/8/2017,Amazon.com Inc.,2017,9,979.1,979.88,963.47,965.9,2578269
9/8/2017,Meta Platforms Inc.,2017,9,173.09,173.49,170.8,170.95,10936358
9/8/2017,Apple Inc.,2017,9,160.86,161.15,158.53,158.63,28183159
9/11/2017,Microsoft Corporation,2017,9,74.31,74.945,74.31,74.76,17428067
9/11/2017,Amazon.com Inc.,2017,9,974.46,981.94,974.22,977.96,2134582
9/11/2017,Netflix Inc.,2017,9,178.1,182.47,178.03,181.74,5936476
9/11/2017,Meta Platforms Inc.,2017,9,172.4,173.89,172.2,173.51,12208441
9/11/2017,Apple Inc.,2017,9,160.5,162.05,159.89,161.5,31028926
9/11/2017,Alphabet Inc.,2017,9,947.2,952.68,941,943.29,1317796
9/12/2017,Alphabet Inc.,2017,9,946.92,948.085,937.5,946.65,1245767
9/12/2017,Netflix Inc.,2017,9,182.55,185.33,180.64,185.15,6606688
9/12/2017,Amazon.com Inc.,2017,9,983.27,984.6718,975.517,982.58,2444699
9/12/2017,Apple Inc.,2017,9,162.61,163.96,158.77,160.86,71139119
9/12/2017,Meta Platforms Inc.,2017,9,173.76,174,171.75,172.96,11051768
9/12/2017,Microsoft Corporation,2017,9,74.76,75.24,74.37,74.68,14003880
9/13/2017,Alphabet Inc.,2017,9,945.5,952.85,944.74,950.44,1092849
9/13/2017,Apple Inc.,2017,9,159.87,159.96,157.91,159.65,44393752
9/13/2017,Microsoft Corporation,2017,9,74.93,75.23,74.55,75.21,12998629
9/13/2017,Meta Platforms Inc.,2017,9,173.01,173.17,172.06,173.05,8908633
9/13/2017,Amazon.com Inc.,2017,9,983.97,1000,979.42,999.6,3314978
9/13/2017,Netflix Inc.,2017,9,184.07,184.5,182.55,183.64,4303277
9/14/2017,Apple Inc.,2017,9,158.99,159.4,158.09,158.28,23073646
9/14/2017,Netflix Inc.,2017,9,183.25,185.29,182.07,182.63,4469985
9/14/2017,Meta Platforms Inc.,2017,9,172.26,172.28,170.5,170.96,15496424
9/14/2017,Alphabet Inc.,2017,9,946,948.03,938.356,940.13,1415168
9/14/2017,Microsoft Corporation,2017,9,75,75.49,74.52,74.77,15373384
9/14/2017,Amazon.com Inc.,2017,9,996.8,998.56,987.74,992.21,3788472
9/15/2017,Apple Inc.,2017,9,158.47,160.97,158,159.88,48203642
9/15/2017,Microsoft Corporation,2017,9,74.83,75.39,74.07,75.31,37901927
9/15/2017,Alphabet Inc.,2017,9,940.09,941.75,931.25,935.29,1940047
9/15/2017,Amazon.com Inc.,2017,9,993.01,996.25,984.03,986.79,3697742
9/15/2017,Meta Platforms Inc.,2017,9,170.88,172.34,170.26,171.64,15468473
9/15/2017,Netflix Inc.,2017,9,182.73,184.93,181.43,182.35,5442089
9/18/2017,Alphabet Inc.,2017,9,935.01,936.86,925.4,929.75,1445532
9/18/2017,Apple Inc.,2017,9,160.11,160.5,157.995,158.67,27939718
9/18/2017,Meta Platforms Inc.,2017,9,171.99,172.07,169.34,170.01,12785437
9/18/2017,Amazon.com Inc.,2017,9,990.4,992.7922,968.17,974.19,3376772
9/18/2017,Microsoft Corporation,2017,9,75.23,75.97,75.04,75.16,22730355
9/18/2017,Netflix Inc.,2017,9,183.61,185.45,182.73,184.62,5318130
9/19/2017,Amazon.com Inc.,2017,9,977.25,978.24,967.46,969.86,2614059
9/19/2017,Apple Inc.,2017,9,159.51,159.77,158.44,158.73,20347352
9/19/2017,Microsoft Corporation,2017,9,75.21,75.71,75.01,75.44,15606870
9/19/2017,Alphabet Inc.,2017,9,933.41,937.94,926.66,936.86,1217430
9/19/2017,Netflix Inc.,2017,9,184.98,186.23,184.17,185.68,4951465
9/19/2017,Meta Platforms Inc.,2017,9,170.62,172.56,170.36,172.52,12911661
9/20/2017,Meta Platforms Inc.,2017,9,172.5,173.05,170.7,172.17,11899057
9/20/2017,Apple Inc.,2017,9,157.9,158.26,153.83,156.07,51693239
9/20/2017,Alphabet Inc.,2017,9,937.73,950,937.5,947.54,1896919
9/20/2017,Microsoft Corporation,2017,9,75.35,75.55,74.31,74.94,20415084
9/20/2017,Netflix Inc.,2017,9,186.1,186.5,183.2,185.51,4473036
9/20/2017,Amazon.com Inc.,2017,9,971.79,974.81,962.1626,973.21,2727355
9/21/2017,Alphabet Inc.,2017,9,948.13,952.8,939.38,947.55,1302726
9/21/2017,Apple Inc.,2017,9,155.8,155.8,152.75,153.39,36643382
9/21/2017,Netflix Inc.,2017,9,185.82,189.95,184.51,188.78,7113489
9/21/2017,Microsoft Corporation,2017,9,75.11,75.24,74.11,74.21,19038998
9/21/2017,Amazon.com Inc.,2017,9,971.31,971.7,962.02,964.65,2252940
9/21/2017,Meta Platforms Inc.,2017,9,171.69,172.27,170.01,171.11,11054545
9/22/2017,Meta Platforms Inc.,2017,9,170.21,171.73,169.22,170.54,11835708
9/22/2017,Alphabet Inc.,2017,9,942.77,950,940.835,943.26,1067617
9/22/2017,Netflix Inc.,2017,9,188.4,189.85,186.39,187.35,5420227
9/22/2017,Microsoft Corporation,2017,9,73.99,74.51,73.85,74.41,13969937
9/22/2017,Amazon.com Inc.,2017,9,961.01,965.61,954.42,955.1,2602418
9/22/2017,Apple Inc.,2017,9,152.02,152.27,150.56,151.89,46114424
9/25/2017,Apple Inc.,2017,9,149.99,151.83,149.16,150.55,43922334
9/25/2017,Alphabet Inc.,2017,9,939.45,939.75,924.5101,934.28,1847436
9/25/2017,Microsoft Corporation,2017,9,74.09,74.25,72.92,73.26,23502422
9/25/2017,Amazon.com Inc.,2017,9,949.31,949.42,932.89,939.79,5065542
9/25/2017,Meta Platforms Inc.,2017,9,169.24,169.3,161.56,162.87,40538994
9/25/2017,Netflix Inc.,2017,9,186.46,186.55,177.7,178.55,9322531
9/26/2017,Meta Platforms Inc.,2017,9,164.5,165.5,162.78,164.21,22866403
9/26/2017,Microsoft Corporation,2017,9,73.67,73.81,72.99,73.26,17105469
9/26/2017,Netflix Inc.,2017,9,180.7,180.95,176.55,179.38,5572599
9/26/2017,Apple Inc.,2017,9,151.78,153.92,151.69,153.14,35470985
9/26/2017,Alphabet Inc.,2017,9,936.69,944.08,935.12,937.43,1618182
9/26/2017,Amazon.com Inc.,2017,9,945.49,948.63,931.75,938.6,3464183
9/27/2017,Meta Platforms Inc.,2017,9,165.9,168.34,165.57,167.68,18963276
9/27/2017,Amazon.com Inc.,2017,9,948,955.3,943.3,950.87,3111263
9/27/2017,Netflix Inc.,2017,9,181.01,183.34,180.7,181.97,4963152
9/27/2017,Microsoft Corporation,2017,9,73.55,74.17,73.17,73.85,18934048
9/27/2017,Apple Inc.,2017,9,153.8,154.7189,153.54,154.23,24959552
9/27/2017,Alphabet Inc.,2017,9,942.74,965.43,941.95,959.9,2313498
9/28/2017,Amazon.com Inc.,2017,9,951.86,959.7,950.101,956.4,2512567
9/28/2017,Microsoft Corporation,2017,9,73.54,73.97,73.31,73.87,10814063
9/28/2017,Netflix Inc.,2017,9,181.25,181.95,179.36,180.7,4064507
9/28/2017,Meta Platforms Inc.,2017,9,167.94,169.0696,167.16,168.73,12084865
9/28/2017,Alphabet Inc.,2017,9,956.25,966.18,955.55,964.81,1347750
9/28/2017,Apple Inc.,2017,9,153.89,154.28,152.7,153.28,21896592
9/29/2017,Netflix Inc.,2017,9,180.73,182.9,180.65,181.35,4193999
9/29/2017,Alphabet Inc.,2017,9,966,975.81,966,973.72,1906445
9/29/2017,Amazon.com Inc.,2017,9,960.11,964.83,958.375,961.35,2411643
9/29/2017,Apple Inc.,2017,9,153.21,154.13,152,154.12,25856530
9/29/2017,Microsoft Corporation,2017,9,73.94,74.535,73.88,74.49,16700435
9/29/2017,Meta Platforms Inc.,2017,9,168.83,171.66,168.81,170.87,15114619
10/2/2017,Amazon.com Inc.,2017,10,964,967.305,952.1201,959.19,2415846
10/2/2017,Apple Inc.,2017,10,154.26,154.45,152.72,153.81,18524860
10/2/2017,Microsoft Corporation,2017,10,74.71,75.01,74.295,74.61,15210338
10/2/2017,Netflix Inc.,2017,10,182.11,182.8,176.58,177.01,7316345
10/2/2017,Meta Platforms Inc.,2017,10,171.39,171.87,168.75,169.47,13104304
10/2/2017,Alphabet Inc.,2017,10,975.65,977.74,961.95,967.47,1466444
10/3/2017,Meta Platforms Inc.,2017,10,169.3,170.73,169.2,169.96,8054219
10/3/2017,Netflix Inc.,2017,10,177.65,179.7,177.55,179.19,3903112
10/3/2017,Amazon.com Inc.,2017,10,958,963.69,950.37,957.1,2643484
10/3/2017,Microsoft Corporation,2017,10,74.67,74.88,74.195,74.26,11935853
10/3/2017,Alphabet Inc.,2017,10,967.56,972.44,962.705,972.08,1080312
10/3/2017,Apple Inc.,2017,10,154.01,155.09,153.91,154.48,16146388
10/4/2017,Meta Platforms Inc.,2017,10,169.83,170.67,168.29,168.42,11829323
10/4/2017,Amazon.com Inc.,2017,10,954.21,967.79,954.05,965.45,2460721
10/4/2017,Netflix Inc.,2017,10,181.41,186.7,181.25,184.45,9170855
10/4/2017,Alphabet Inc.,2017,10,971.76,974.4,965.61,966.78,896531
10/4/2017,Apple Inc.,2017,10,153.63,153.86,152.46,153.48,19844177
10/4/2017,Microsoft Corporation,2017,10,74,74.72,73.71,74.69,13287346
10/5/2017,Netflix Inc.,2017,10,185.65,194.49,184.49,194.39,19270032
10/5/2017,Meta Platforms Inc.,2017,10,169.18,171.31,168.6,171.24,14013869
10/5/2017,Alphabet Inc.,2017,10,972.79,986.5085,970.27,985.19,1627255
10/5/2017,Microsoft Corporation,2017,10,75.22,76.12,74.96,75.97,20656238
10/5/2017,Apple Inc.,2017,10,154.18,155.44,154.05,155.39,21032800
10/5/2017,Amazon.com Inc.,2017,10,970,981.51,969.64,980.85,3119487
10/6/2017,Alphabet Inc.,2017,10,980,994.26,978.51,993.64,1490744
10/6/2017,Amazon.com Inc.,2017,10,975.64,995.75,975.64,989.58,3719840
10/6/2017,Microsoft Corporation,2017,10,75.67,76.03,75.54,76,13692791
10/6/2017,Apple Inc.,2017,10,154.97,155.49,154.56,155.3,16423749
10/6/2017,Meta Platforms Inc.,2017,10,170.25,172.37,169.75,172.23,12670089
10/6/2017,Netflix Inc.,2017,10,194.3,198.92,192.05,198.02,15096222
10/9/2017,Netflix Inc.,2017,10,199.1,199.4,196.56,196.87,6912140
10/9/2017,Apple Inc.,2017,10,155.81,156.73,155.485,155.84,16200129
10/9/2017,Microsoft Corporation,2017,10,75.97,76.55,75.86,76.29,11364275
10/9/2017,Amazon.com Inc.,2017,10,993.24,998.5,987.5,990.99,2927994
10/9/2017,Alphabet Inc.,2017,10,995,1000.46,991.5,992.31,1151035
10/9/2017,Meta Platforms Inc.,2017,10,172.7,174.88,172,172.5,14472612
10/10/2017,Amazon.com Inc.,2017,10,996.67,997.95,980.099,987.2,3062820
10/10/2017,Alphabet Inc.,2017,10,995.3,997.47,981.11,987.8,1158864
10/10/2017,Netflix Inc.,2017,10,197.85,198.3,192.1,195.08,6179012
10/10/2017,Microsoft Corporation,2017,10,76.33,76.63,76.14,76.29,13734627
10/10/2017,Apple Inc.,2017,10,156.055,158,155.1,155.9,15456331
10/10/2017,Meta Platforms Inc.,2017,10,173,173.2,170.8,171.59,11231234
10/11/2017,Netflix Inc.,2017,10,195.57,196.22,193.81,194.95,5544715
10/11/2017,Microsoft Corporation,2017,10,76.36,76.46,75.95,76.42,14780652
10/11/2017,Meta Platforms Inc.,2017,10,171.95,172.78,171.4,172.74,11023310
10/11/2017,Alphabet Inc.,2017,10,989.04,1007.56,987.94,1005.65,1748443
10/11/2017,Amazon.com Inc.,2017,10,991.27,995.5,986.695,995,2310872
10/11/2017,Apple Inc.,2017,10,155.97,156.98,155.75,156.55,16607693
10/12/2017,Amazon.com Inc.,2017,10,996.81,1008.44,992.4,1000.93,4056172
10/12/2017,Netflix Inc.,2017,10,196.75,198.62,194.71,195.86,7723224
10/12/2017,Alphabet Inc.,2017,10,1003.84,1011.54,1001.1,1005.65,1521137
10/12/2017,Meta Platforms Inc.,2017,10,172.61,173.85,172.29,172.55,10312488
10/12/2017,Microsoft Corporation,2017,10,76.49,77.29,76.37,77.12,16778148
10/12/2017,Apple Inc.,2017,10,156.35,157.37,155.7299,156,16045720
10/13/2017,Netflix Inc.,2017,10,199.7,200.82,197.19,199.49,11929816
10/13/2017,Alphabet Inc.,2017,10,1009.11,1014.76,1007.06,1007.87,1308881
10/13/2017,Amazon.com Inc.,2017,10,1007,1007.77,1001.03,1002.94,2399403
10/13/2017,Apple Inc.,2017,10,156.73,157.28,156.41,156.99,16287608
10/13/2017,Microsoft Corporation,2017,10,77.59,77.87,77.29,77.49,15250772
10/13/2017,Meta Platforms Inc.,2017,10,173.45,174.65,173.2,173.74,13305724
10/16/2017,Microsoft Corporation,2017,10,77.42,77.81,77.35,77.65,12331147
10/16/2017,Apple Inc.,2017,10,157.9,160,157.65,159.88,23894630
10/16/2017,Alphabet Inc.,2017,10,1009.63,1012,1001.52,1009.35,1066744
10/16/2017,Netflix Inc.,2017,10,201.95,202.83,197.86,202.68,18103086
10/16/2017,Amazon.com Inc.,2017,10,1008.44,1009.57,1001.04,1006.34,1991556
10/16/2017,Meta Platforms Inc.,2017,10,174.49,175,174.06,174.52,11225293
10/17/2017,Netflix Inc.,2017,10,200.11,204.38,197.77,199.48,23819054
10/17/2017,Apple Inc.,2017,10,159.78,160.87,159.23,160.47,18816438
10/17/2017,Alphabet Inc.,2017,10,1007.44,1014.56,1006.05,1011,991412
10/17/2017,Meta Platforms Inc.,2017,10,174.71,176.13,174.36,176.11,15381990
10/17/2017,Amazon.com Inc.,2017,10,1005.59,1011.47,1004.38,1009.13,2307075
10/17/2017,Microsoft Corporation,2017,10,77.47,77.62,77.25,77.59,15953665
10/18/2017,Alphabet Inc.,2017,10,1011.05,1016.31,1005.32,1012.74,1270218
10/18/2017,Amazon.com Inc.,2017,10,1009.27,1022.31,996.55,997,2477357
10/18/2017,Apple Inc.,2017,10,160.42,160.71,159.6,159.76,16158659
10/18/2017,Netflix Inc.,2017,10,199.99,200.01,194.25,195.54,11133883
10/18/2017,Microsoft Corporation,2017,10,77.67,77.85,77.37,77.61,13147124
10/18/2017,Meta Platforms Inc.,2017,10,176.65,176.74,175.75,176.03,12655492
10/19/2017,Microsoft Corporation,2017,10,77.57,77.93,77.35,77.91,14982129
10/19/2017,Alphabet Inc.,2017,10,1004.75,1007.32,997.3,1001.84,1677021
10/19/2017,Netflix Inc.,2017,10,193.01,195.25,191.16,195.13,7007447
10/19/2017,Amazon.com Inc.,2017,10,990,991.05,980.24,986.61,3040066
10/19/2017,Meta Platforms Inc.,2017,10,174.93,176.03,172.63,174.56,13602869
10/19/2017,Apple Inc.,2017,10,156.75,157.08,155.02,155.98,42111326
10/20/2017,Meta Platforms Inc.,2017,10,175.5,175.88,174.63,174.98,11861307
10/20/2017,Apple Inc.,2017,10,156.61,157.75,155.96,156.25,23612246
10/20/2017,Alphabet Inc.,2017,10,1007.05,1008.65,1002.27,1005.07,1568454
10/20/2017,Netflix Inc.,2017,10,195.9,196.38,193.77,194.16,5907121
10/20/2017,Microsoft Corporation,2017,10,78.32,78.97,78.22,78.81,22517092
10/20/2017,Amazon.com Inc.,2017,10,993.53,994.62,982,982.91,2294145
10/23/2017,Netflix Inc.,2017,10,194.17,194.9,191.03,192.47,6952997
10/23/2017,Apple Inc.,2017,10,156.89,157.69,155.5,156.17,21654461
10/23/2017,Amazon.com Inc.,2017,10,986.73,986.775,962.5,966.3,3465469
10/23/2017,Meta Platforms Inc.,2017,10,175.2,175.34,171.25,171.27,13622072
10/23/2017,Microsoft Corporation,2017,10,78.99,79.34,78.76,78.83,20479731
10/23/2017,Alphabet Inc.,2017,10,1005.18,1005.79,983.1,985.54,1623580
10/24/2017,Alphabet Inc.,2017,10,986.5,989.26,977.08,988.49,1416283
10/24/2017,Netflix Inc.,2017,10,192.75,196.74,191.4,196.02,6985460
10/24/2017,Amazon.com Inc.,2017,10,969,979.85,965,975.9,2666782
10/24/2017,Apple Inc.,2017,10,156.29,157.42,156.2,157.1,17137731
10/24/2017,Microsoft Corporation,2017,10,78.9,79.2,78.46,78.86,16613928
10/24/2017,Meta Platforms Inc.,2017,10,172.3,173.24,171.5,171.8,11629341
10/25/2017,Alphabet Inc.,2017,10,986.27,994.43,977.722,991.46,1368042
10/25/2017,Netflix Inc.,2017,10,195.38,197.06,193.01,193.77,5231713
10/25/2017,Amazon.com Inc.,2017,10,978,984.44,966.24,972.91,2969295
10/25/2017,Microsoft Corporation,2017,10,78.58,79.1,78.01,78.63,19714512
10/25/2017,Meta Platforms Inc.,2017,10,171.9,172.25,168.89,170.6,15095603
10/25/2017,Apple Inc.,2017,10,156.91,157.55,155.27,156.41,20126554
10/26/2017,Amazon.com Inc.,2017,10,980.33,982.9,968.55,972.43,3670282
10/26/2017,Microsoft Corporation,2017,10,79.2,79.42,78.75,78.76,29181652
10/26/2017,Netflix Inc.,2017,10,194.66,197.61,194.08,195.21,5101258
10/26/2017,Meta Platforms Inc.,2017,10,171.38,172.285,170.39,170.63,10932929
10/26/2017,Apple Inc.,2017,10,157.23,157.8295,156.78,157.41,16751691
10/26/2017,Alphabet Inc.,2017,10,998.47,1006.51,990.47,991.42,1827682
10/27/2017,Netflix Inc.,2017,10,197.2,200.65,196.22,199.54,8088364
10/27/2017,Meta Platforms Inc.,2017,10,174.15,178.21,173.9,177.88,29867490
10/27/2017,Apple Inc.,2017,10,159.29,163.6,158.7,163.05,43904150
10/27/2017,Amazon.com Inc.,2017,10,1058.14,1105.58,1050.55,1100.95,16360527
10/27/2017,Microsoft Corporation,2017,10,84.37,86.2,83.61,83.81,70877350
10/27/2017,Alphabet Inc.,2017,10,1030.99,1063.62,1026.85,1033.67,5139945
10/30/2017,Amazon.com Inc.,2017,10,1095.01,1122.79,1093.56,1110.85,6516639
10/30/2017,Alphabet Inc.,2017,10,1029.16,1039.83,1022.33,1033.13,2245352
10/30/2017,Meta Platforms Inc.,2017,10,179.26,180.69,177.61,179.87,24179258
10/30/2017,Microsoft Corporation,2017,10,83.7,84.325,83.105,83.89,31291801
10/30/2017,Netflix Inc.,2017,10,199.62,201.1,197.07,198.37,5412277
10/30/2017,Apple Inc.,2017,10,163.89,168.07,163.72,166.72,43923292
10/31/2017,Apple Inc.,2017,10,167.9,169.6499,166.94,169.04,35474672
10/31/2017,Microsoft Corporation,2017,10,84.36,84.36,83.11,83.18,26728947
10/31/2017,Amazon.com Inc.,2017,10,1109,1110.54,1101.12,1105.28,3428461
10/31/2017,Meta Platforms Inc.,2017,10,180.57,180.8,178.94,180.06,19766043
10/31/2017,Netflix Inc.,2017,10,198.21,198.59,195.22,196.43,5437925
10/31/2017,Alphabet Inc.,2017,10,1033,1041,1026.3,1033.04,1490660
11/1/2017,Apple Inc.,2017,11,169.87,169.94,165.61,166.89,33100847
11/1/2017,Alphabet Inc.,2017,11,1036.32,1047.86,1034,1042.6,2105729
11/1/2017,Meta Platforms Inc.,2017,11,182.36,182.9,180.57,182.66,28922959
11/1/2017,Netflix Inc.,2017,11,197.24,199.2,196,198,4983343
11/1/2017,Amazon.com Inc.,2017,11,1105.4,1108.97,1096.74,1103.68,3723680
11/1/2017,Microsoft Corporation,2017,11,83.68,83.76,82.88,83.18,22039635
11/2/2017,Meta Platforms Inc.,2017,11,180.63,181.94,177.34,178.92,35119841
11/2/2017,Netflix Inc.,2017,11,197.45,199.44,197.09,199.32,3578289
11/2/2017,Apple Inc.,2017,11,167.64,168.5,165.28,168.11,32710040
11/2/2017,Alphabet Inc.,2017,11,1039.99,1045.52,1028.66,1042.97,1233333
11/2/2017,Amazon.com Inc.,2017,11,1097.81,1101.94,1086.87,1094.22,3658748
11/2/2017,Microsoft Corporation,2017,11,83.35,84.46,83.12,84.05,23822964
11/3/2017,Microsoft Corporation,2017,11,84.08,84.54,83.4,84.14,17569120
11/3/2017,Meta Platforms Inc.,2017,11,179.29,179.86,176.71,178.92,17572587
11/3/2017,Alphabet Inc.,2017,11,1042.75,1050.66,1037.65,1049.99,1370874
11/3/2017,Apple Inc.,2017,11,174,174.26,171.12,172.5,58683826
11/3/2017,Amazon.com Inc.,2017,11,1091.15,1112.68,1088.52,1111.6,3685172
11/3/2017,Netflix Inc.,2017,11,199.8,200.55,197.99,200.01,3643216
11/6/2017,Apple Inc.,2017,11,172.365,174.99,171.72,174.25,34242566
11/6/2017,Netflix Inc.,2017,11,200,202.48,198.09,200.13,5834857
11/6/2017,Alphabet Inc.,2017,11,1049.1,1052.59,1042,1042.68,897897
11/6/2017,Meta Platforms Inc.,2017,11,178.56,180.45,178.31,180.17,13065077
11/6/2017,Amazon.com Inc.,2017,11,1109.15,1125.41,1108.77,1120.66,3313857
11/6/2017,Microsoft Corporation,2017,11,84.2,84.7,84.0825,84.47,19039847
11/7/2017,Amazon.com Inc.,2017,11,1124.74,1130.6,1117.5,1123.17,2623474
11/7/2017,Netflix Inc.,2017,11,200,200.61,194.8,195.89,6413310
11/7/2017,Microsoft Corporation,2017,11,84.77,84.9,83.93,84.27,17152583
11/7/2017,Alphabet Inc.,2017,11,1049.65,1053.41,1043,1052.39,1254965
11/7/2017,Apple Inc.,2017,11,173.91,175.25,173.6,174.81,23910914
11/7/2017,Meta Platforms Inc.,2017,11,180.5,180.7478,178.96,180.25,12679885
11/8/2017,Amazon.com Inc.,2017,11,1122.82,1135.54,1119.11,1132.88,2534748
11/8/2017,Apple Inc.,2017,11,174.66,176.24,174.33,176.24,23907639
11/8/2017,Alphabet Inc.,2017,11,1050.05,1062.69,1047.05,1058.29,1195180
11/8/2017,Microsoft Corporation,2017,11,84.14,84.61,83.83,84.56,17593880
11/8/2017,Meta Platforms Inc.,2017,11,179.79,180.35,179.11,179.56,10873359
11/8/2017,Netflix Inc.,2017,11,196,197.09,194.74,196.44,4237398
11/9/2017,Amazon.com Inc.,2017,11,1125.96,1129.62,1115.77,1129.13,3661411
11/9/2017,Netflix Inc.,2017,11,194.46,194.49,190.81,193.9,5839579
11/9/2017,Apple Inc.,2017,11,175.11,176.095,173.14,175.88,28636531
11/9/2017,Meta Platforms Inc.,2017,11,178.31,179.4,177.09,179.3,12460345
11/9/2017,Alphabet Inc.,2017,11,1048,1050.88,1035.85,1047.72,1776722
11/9/2017,Microsoft Corporation,2017,11,84.11,84.27,82.9,84.09,20924172
11/10/2017,Amazon.com Inc.,2017,11,1126.1,1131.75,1124.06,1125.35,2162985
11/10/2017,Netflix Inc.,2017,11,191.61,192.59,189.5,192.02,6609739
11/10/2017,Alphabet Inc.,2017,11,1043.87,1046.63,1041.22,1044.15,955500
11/10/2017,Microsoft Corporation,2017,11,83.79,84.095,83.23,83.87,19340435
11/10/2017,Meta Platforms Inc.,2017,11,178.35,179.0999,177.96,178.46,10933405
11/10/2017,Apple Inc.,2017,11,175.11,175.38,174.27,174.67,25061183
11/13/2017,Microsoft Corporation,2017,11,83.66,83.94,83.46,83.93,14080820
11/13/2017,Alphabet Inc.,2017,11,1040.8,1048.74,1039.26,1041.2,914852
11/13/2017,Meta Platforms Inc.,2017,11,177.5,179.04,177.3,178.77,9431449
11/13/2017,Amazon.com Inc.,2017,11,1123,1139.9,1122.34,1129.17,2897563
11/13/2017,Apple Inc.,2017,11,173.5,174.5,173.4,173.97,16828025
11/13/2017,Netflix Inc.,2017,11,191.12,196.05,191,195.08,4598005
11/14/2017,Meta Platforms Inc.,2017,11,178.13,178.97,177.18,178.07,9465112
11/14/2017,Alphabet Inc.,2017,11,1037.72,1042.3,1029.33,1041.64,982782
11/14/2017,Netflix Inc.,2017,11,193.64,195.88,193,195.71,3408535
11/14/2017,Apple Inc.,2017,11,173.04,173.48,171.18,171.34,23588451
11/14/2017,Amazon.com Inc.,2017,11,1130.11,1138,1123.89,1136.84,3042295
11/14/2017,Microsoft Corporation,2017,11,83.5,84.1,82.98,84.05,18604034
11/15/2017,Amazon.com Inc.,2017,11,1127.01,1131.75,1121.63,1126.69,3897230
11/15/2017,Apple Inc.,2017,11,169.97,170.3197,168.38,169.08,28702351
11/15/2017,Netflix Inc.,2017,11,194.54,195.42,191.53,192.12,4162712
11/15/2017,Meta Platforms Inc.,2017,11,176.66,178.57,176.4,177.95,10131051
11/15/2017,Microsoft Corporation,2017,11,83.47,83.69,82.69,82.98,19097333
11/15/2017,Alphabet Inc.,2017,11,1035,1039.63,1030.76,1036.41,900695
11/16/2017,Microsoft Corporation,2017,11,83.1,83.42,82.94,83.2,20659209
11/16/2017,Meta Platforms Inc.,2017,11,178.76,179.83,178.5,179.59,15230062
11/16/2017,Netflix Inc.,2017,11,194.33,197.7,193.75,195.51,5655042
11/16/2017,Apple Inc.,2017,11,171.18,171.87,170.3,171.1,23497326
11/16/2017,Alphabet Inc.,2017,11,1038.75,1051.76,1038,1048.47,1125995
11/16/2017,Amazon.com Inc.,2017,11,1130.16,1138.16,1130.05,1137.29,2190456
11/17/2017,Amazon.com Inc.,2017,11,1138.28,1138.8,1125.81,1129.88,2333554
11/17/2017,Netflix Inc.,2017,11,195.74,195.95,192.65,193.2,3753775
11/17/2017,Microsoft Corporation,2017,11,83.12,83.12,82.24,82.4,21715498
11/17/2017,Meta Platforms Inc.,2017,11,179.3,179.98,178.9,179,12722802
11/17/2017,Alphabet Inc.,2017,11,1049.8,1051,1033.73,1035.89,1286044
11/17/2017,Apple Inc.,2017,11,171.04,171.39,169.64,170.15,21665811
11/20/2017,Amazon.com Inc.,2017,11,1129.77,1133.42,1122.55,1126.31,2134381
